 MCS,m,L
     8774000 ,   1.000000     ,          10
     8775000 ,  0.9600000     ,          10
     8776000 ,  0.9800000     ,          10
     8777000 ,  0.9600000     ,          10
     8778000 ,  0.9800000     ,          10
     8779000 ,  0.8600000     ,          10
     8780000 ,  0.9800000     ,          10
     8781000 ,  0.9800000     ,          10
     8782000 ,  0.9800000     ,          10
     8783000 ,  0.9800000     ,          10
     8784000 ,  0.9800000     ,          10
     8785000 ,  0.9400000     ,          10
     8786000 ,  0.9600000     ,          10
     8787000 ,  0.9400000     ,          10
     8788000 ,   1.000000     ,          10
     8789000 ,  0.9400000     ,          10
     8790000 ,  0.9800000     ,          10
     8791000 ,  0.9600000     ,          10
     8792000 ,   1.000000     ,          10
     8793000 ,  0.9800000     ,          10
     8794000 ,  0.9800000     ,          10
     8795000 ,   1.000000     ,          10
     8796000 ,  0.9400000     ,          10
     8797000 ,  0.9600000     ,          10
     8798000 ,  0.9800000     ,          10
     8799000 ,   1.000000     ,          10
     8800000 ,   1.000000     ,          10
     8801000 ,  0.8600000     ,          10
     8802000 ,  0.9000000     ,          10
     8803000 ,  0.9800000     ,          10
     8804000 ,   1.000000     ,          10
     8805000 ,   1.000000     ,          10
     8806000 ,  0.9600000     ,          10
     8807000 ,  0.9800000     ,          10
     8808000 ,  0.9400000     ,          10
     8809000 ,  0.9800000     ,          10
     8810000 ,   1.000000     ,          10
     8811000 ,   1.000000     ,          10
     8812000 ,   1.000000     ,          10
     8813000 ,  0.9800000     ,          10
     8814000 ,  0.9600000     ,          10
     8815000 ,  0.9600000     ,          10
     8816000 ,  0.9400000     ,          10
     8817000 ,  0.9400000     ,          10
     8818000 ,   1.000000     ,          10
     8819000 ,   1.000000     ,          10
     8820000 ,   1.000000     ,          10
     8821000 ,  0.9800000     ,          10
     8822000 ,  0.9800000     ,          10
     8823000 ,  0.9800000     ,          10
     8824000 ,  0.9800000     ,          10
     8825000 ,  0.9000000     ,          10
     8826000 ,   1.000000     ,          10
     8827000 ,  0.9400000     ,          10
     8828000 ,   1.000000     ,          10
     8829000 ,  0.9800000     ,          10
     8830000 ,  0.9600000     ,          10
     8831000 ,  0.9600000     ,          10
     8832000 ,   1.000000     ,          10
     8833000 ,  0.9800000     ,          10
     8834000 ,   1.000000     ,          10
     8835000 ,   1.000000     ,          10
     8836000 ,   1.000000     ,          10
     8837000 ,  0.9200000     ,          10
     8838000 ,  0.8200000     ,          10
     8839000 ,  0.9600000     ,          10
     8840000 ,  0.9000000     ,          10
     8841000 ,   1.000000     ,          10
     8842000 ,   1.000000     ,          10
     8843000 ,  0.9800000     ,          10
     8844000 ,   1.000000     ,          10
     8845000 ,   1.000000     ,          10
     8846000 ,  0.9800000     ,          10
     8847000 ,  0.9600000     ,          10
     8848000 ,  0.8800000     ,          10
     8849000 ,  0.9600000     ,          10
     8850000 ,  0.9800000     ,          10
     8851000 ,  0.9600000     ,          10
     8852000 ,  0.9800000     ,          10
     8853000 ,   1.000000     ,          10
     8854000 ,   1.000000     ,          10
     8855000 ,  0.9600000     ,          10
     8856000 ,   1.000000     ,          10
     8857000 ,  0.9800000     ,          10
     8858000 ,  0.9600000     ,          10
     8859000 ,  0.9600000     ,          10
     8860000 ,  0.9800000     ,          10
     8861000 ,  0.9000000     ,          10
     8862000 ,  0.9800000     ,          10
     8863000 ,  0.9600000     ,          10
     8864000 ,  0.9800000     ,          10
     8865000 ,  0.9800000     ,          10
     8866000 ,   1.000000     ,          10
     8867000 ,   1.000000     ,          10
     8868000 ,  0.9800000     ,          10
     8869000 ,  0.9800000     ,          10
     8870000 ,  0.9400000     ,          10
     8871000 ,  0.9600000     ,          10
     8872000 ,  0.9800000     ,          10
     8873000 ,  0.9400000     ,          10
     8874000 ,  0.8800000     ,          10
     8875000 ,  0.9600000     ,          10
     8876000 ,  0.9000000     ,          10
     8877000 ,  0.9600000     ,          10
     8878000 ,   1.000000     ,          10
     8879000 ,  0.9600000     ,          10
     8880000 ,  0.9800000     ,          10
     8881000 ,  0.9600000     ,          10
     8882000 ,   1.000000     ,          10
     8883000 ,  0.9800000     ,          10
     8884000 ,   1.000000     ,          10
     8885000 ,  0.9200000     ,          10
     8886000 ,  0.9800000     ,          10
     8887000 ,  0.9000000     ,          10
     8888000 ,   1.000000     ,          10
     8889000 ,   1.000000     ,          10
     8890000 ,  0.9600000     ,          10
     8891000 ,   1.000000     ,          10
     8892000 ,   1.000000     ,          10
     8893000 ,  0.9000000     ,          10
     8894000 ,  0.9600000     ,          10
     8895000 ,   1.000000     ,          10
     8896000 ,  0.9800000     ,          10
     8897000 ,  0.9800000     ,          10
     8898000 ,   1.000000     ,          10
     8899000 ,   1.000000     ,          10
     8900000 ,   1.000000     ,          10
     8901000 ,   1.000000     ,          10
     8902000 ,   1.000000     ,          10
     8903000 ,   1.000000     ,          10
     8904000 ,   1.000000     ,          10
     8905000 ,   1.000000     ,          10
     8906000 ,  0.9800000     ,          10
     8907000 ,  0.9600000     ,          10
     8908000 ,  0.9800000     ,          10
     8909000 ,  0.9800000     ,          10
     8910000 ,   1.000000     ,          10
     8911000 ,  0.9000000     ,          10
     8912000 ,  0.9800000     ,          10
     8913000 ,  0.9600000     ,          10
     8914000 ,   1.000000     ,          10
     8915000 ,   1.000000     ,          10
     8916000 ,  0.9800000     ,          10
     8917000 ,  0.9400000     ,          10
     8918000 ,  0.9800000     ,          10
     8919000 ,   1.000000     ,          10
     8920000 ,  0.9800000     ,          10
     8921000 ,   1.000000     ,          10
     8922000 ,  0.9400000     ,          10
     8923000 ,  0.9200000     ,          10
     8924000 ,   1.000000     ,          10
     8925000 ,  0.9800000     ,          10
     8926000 ,  0.9800000     ,          10
     8927000 ,  0.9800000     ,          10
     8928000 ,   1.000000     ,          10
     8929000 ,   1.000000     ,          10
     8930000 ,  0.9400000     ,          10
     8931000 ,   1.000000     ,          10
     8932000 ,  0.9400000     ,          10
     8933000 ,  0.9200000     ,          10
     8934000 ,  0.9000000     ,          10
     8935000 ,  0.9400000     ,          10
     8936000 ,  0.9800000     ,          10
     8937000 ,  0.8800000     ,          10
     8938000 ,   1.000000     ,          10
     8939000 ,  0.9600000     ,          10
     8940000 ,  0.9800000     ,          10
     8941000 ,  0.7600000     ,          10
     8942000 ,  0.9400000     ,          10
     8943000 ,  0.9800000     ,          10
     8944000 ,   1.000000     ,          10
     8945000 ,  0.9800000     ,          10
     8946000 ,   1.000000     ,          10
     8947000 ,  0.9800000     ,          10
     8948000 ,  0.9000000     ,          10
     8949000 ,   1.000000     ,          10
     8950000 ,  0.9600000     ,          10
     8951000 ,   1.000000     ,          10
     8952000 ,  0.9600000     ,          10
     8953000 ,  0.9800000     ,          10
     8954000 ,  0.9200000     ,          10
     8955000 ,  0.9800000     ,          10
     8956000 ,  0.9400000     ,          10
     8957000 ,  0.9800000     ,          10
     8958000 ,  0.9800000     ,          10
     8959000 ,  0.9400000     ,          10
     8960000 ,  0.9800000     ,          10
     8961000 ,   1.000000     ,          10
     8962000 ,  0.9600000     ,          10
     8963000 ,  0.9600000     ,          10
     8964000 ,   1.000000     ,          10
     8965000 ,   1.000000     ,          10
     8966000 ,   1.000000     ,          10
     8967000 ,   1.000000     ,          10
     8968000 ,  0.9800000     ,          10
     8969000 ,  0.9800000     ,          10
     8970000 ,   1.000000     ,          10
     8971000 ,  0.9800000     ,          10
     8972000 ,  0.9800000     ,          10
     8973000 ,  0.9800000     ,          10
     8974000 ,  0.9800000     ,          10
     8975000 ,   1.000000     ,          10
     8976000 ,   1.000000     ,          10
     8977000 ,   1.000000     ,          10
     8978000 ,  0.9600000     ,          10
     8979000 ,   1.000000     ,          10
     8980000 ,   1.000000     ,          10
     8981000 ,  0.9400000     ,          10
     8982000 ,   1.000000     ,          10
     8983000 ,  0.9800000     ,          10
     8984000 ,  0.9600000     ,          10
     8985000 ,  0.9800000     ,          10
     8986000 ,   1.000000     ,          10
     8987000 ,  0.9200000     ,          10
     8988000 ,  0.9600000     ,          10
     8989000 ,  0.9800000     ,          10
     8990000 ,  0.9600000     ,          10
     8991000 ,  0.8800000     ,          10
     8992000 ,  0.9800000     ,          10
     8993000 ,   1.000000     ,          10
     8994000 ,  0.9600000     ,          10
     8995000 ,  0.9800000     ,          10
     8996000 ,  0.9600000     ,          10
     8997000 ,   1.000000     ,          10
     8998000 ,  0.9800000     ,          10
     8999000 ,   1.000000     ,          10
     9000000 ,  0.9600000     ,          10
     9001000 ,  0.9400000     ,          10
     9002000 ,  0.9800000     ,          10
     9003000 ,   1.000000     ,          10
     9004000 ,   1.000000     ,          10
     9005000 ,  0.9400000     ,          10
     9006000 ,  0.9600000     ,          10
     9007000 ,   1.000000     ,          10
     9008000 ,  0.9600000     ,          10
     9009000 ,   1.000000     ,          10
     9010000 ,  0.9600000     ,          10
     9011000 ,   1.000000     ,          10
     9012000 ,   1.000000     ,          10
     9013000 ,  0.9400000     ,          10
     9014000 ,  0.9800000     ,          10
     9015000 ,  0.9600000     ,          10
     9016000 ,  0.9200000     ,          10
     9017000 ,  0.9800000     ,          10
     9018000 ,  0.8600000     ,          10
     9019000 ,  0.9800000     ,          10
     9020000 ,  0.9800000     ,          10
     9021000 ,  0.9800000     ,          10
     9022000 ,  0.9800000     ,          10
     9023000 ,   1.000000     ,          10
     9024000 ,   1.000000     ,          10
     9025000 ,   1.000000     ,          10
     9026000 ,  0.9200000     ,          10
     9027000 ,  0.9800000     ,          10
     9028000 ,  0.9400000     ,          10
     9029000 ,  0.9200000     ,          10
     9030000 ,  0.9800000     ,          10
     9031000 ,  0.9400000     ,          10
     9032000 ,  0.9600000     ,          10
     9033000 ,  0.9200000     ,          10
     9034000 ,  0.9800000     ,          10
     9035000 ,   1.000000     ,          10
     9036000 ,  0.9800000     ,          10
     9037000 ,  0.9600000     ,          10
     9038000 ,  0.9800000     ,          10
     9039000 ,   1.000000     ,          10
     9040000 ,   1.000000     ,          10
     9041000 ,  0.9400000     ,          10
     9042000 ,  0.9800000     ,          10
     9043000 ,  0.9600000     ,          10
     9044000 ,   1.000000     ,          10
     9045000 ,  0.9200000     ,          10
     9046000 ,  0.9800000     ,          10
     9047000 ,  0.9600000     ,          10
