 MCS, m
     7680000 ,  -1.00000000    
     7690000 , -0.959999979    
     7700000 ,  -1.00000000    
     7710000 , -0.959999979    
     7720000 , -0.959999979    
     7730000 , -0.980000019    
     7740000 , -0.939999998    
     7750000 , -0.939999998    
     7760000 , -0.980000019    
     7770000 , -0.980000019    
     7780000 ,  -1.00000000    
     7790000 , -0.920000017    
     7800000 ,  -1.00000000    
     7810000 , -0.980000019    
     7820000 , -0.980000019    
     7830000 , -0.980000019    
     7840000 ,  -1.00000000    
     7850000 ,  -1.00000000    
     7860000 , -0.980000019    
     7870000 , -0.980000019    
     7880000 , -0.959999979    
     7890000 ,  -1.00000000    
     7900000 ,  -1.00000000    
     7910000 ,  -1.00000000    
     7920000 , -0.959999979    
     7930000 , -0.980000019    
     7940000 , -0.980000019    
     7950000 , -0.980000019    
     7960000 ,  -1.00000000    
     7970000 , -0.980000019    
     7980000 ,  -1.00000000    
     7990000 ,  -1.00000000    
     8000000 ,  -1.00000000    
     8010000 , -0.980000019    
     8020000 ,  -1.00000000    
     8030000 ,  -1.00000000    
     8040000 , -0.959999979    
     8050000 , -0.839999974    
     8060000 ,  -1.00000000    
     8070000 , -0.980000019    
     8080000 ,  -1.00000000    
     8090000 , -0.980000019    
     8100000 , -0.959999979    
     8110000 , -0.939999998    
     8120000 , -0.920000017    
     8130000 ,  -1.00000000    
     8140000 , -0.980000019    
     8150000 , -0.980000019    
     8160000 ,  -1.00000000    
     8170000 , -0.959999979    
     8180000 ,  -1.00000000    
     8190000 , -0.959999979    
     8200000 , -0.980000019    
     8210000 , -0.959999979    
     8220000 , -0.899999976    
     8230000 ,  -1.00000000    
     8240000 , -0.980000019    
     8250000 , -0.939999998    
     8260000 ,  -1.00000000    
     8270000 ,  -1.00000000    
     8280000 ,  -1.00000000    
     8290000 , -0.959999979    
     8300000 , -0.980000019    
     8310000 , -0.939999998    
     8320000 ,  -1.00000000    
     8330000 , -0.959999979    
     8340000 , -0.920000017    
     8350000 ,  -1.00000000    
     8360000 , -0.980000019    
     8370000 , -0.959999979    
     8380000 , -0.980000019    
     8390000 , -0.779999971    
     8400000 , -0.980000019    
     8410000 , -0.959999979    
     8420000 ,  -1.00000000    
     8430000 ,  -1.00000000    
     8440000 ,  -1.00000000    
     8450000 , -0.939999998    
     8460000 , -0.959999979    
     8470000 ,  -1.00000000    
     8480000 , -0.959999979    
     8490000 , -0.939999998    
     8500000 , -0.980000019    
     8510000 , -0.920000017    
     8520000 , -0.980000019    
     8530000 ,  -1.00000000    
     8540000 ,  -1.00000000    
     8550000 ,  -1.00000000    
     8560000 , -0.980000019    
     8570000 ,  -1.00000000    
     8580000 , -0.959999979    
     8590000 , -0.959999979    
     8600000 , -0.980000019    
     8610000 , -0.980000019    
     8620000 ,  -1.00000000    
     8630000 , -0.959999979    
     8640000 ,  -1.00000000    
     8650000 , -0.980000019    
     8660000 , -0.980000019    
     8670000 ,  -1.00000000    
     8680000 ,  -1.00000000    
     8690000 , -0.899999976    
     8700000 , -0.959999979    
     8710000 , -0.980000019    
     8720000 ,  -1.00000000    
     8730000 ,  -1.00000000    
     8740000 , -0.899999976    
     8750000 , -0.959999979    
     8760000 ,  -1.00000000    
     8770000 , -0.980000019    
     8780000 , -0.959999979    
     8790000 ,  -1.00000000    
     8800000 ,  -1.00000000    
     8810000 , -0.980000019    
     8820000 , -0.959999979    
     8830000 ,  -1.00000000    
     8840000 , -0.980000019    
     8850000 ,  -1.00000000    
     8860000 ,  -1.00000000    
     8870000 ,  -1.00000000    
     8880000 , -0.959999979    
     8890000 , -0.980000019    
     8900000 , -0.879999995    
     8910000 ,  -1.00000000    
     8920000 ,  -1.00000000    
     8930000 ,  -1.00000000    
     8940000 , -0.980000019    
     8950000 , -0.860000014    
     8960000 , -0.899999976    
     8970000 ,  -1.00000000    
     8980000 ,  -1.00000000    
     8990000 , -0.980000019    
     9000000 , -0.939999998    
     9010000 ,  -1.00000000    
     9020000 , -0.980000019    
     9030000 ,  -1.00000000    
     9040000 ,  -1.00000000    
     9050000 , -0.959999979    
     9060000 , -0.980000019    
     9070000 ,  -1.00000000    
     9080000 , -0.980000019    
     9090000 , -0.980000019    
     9100000 , -0.959999979    
     9110000 , -0.920000017    
     9120000 ,  -1.00000000    
     9130000 , -0.959999979    
     9140000 ,  -1.00000000    
     9150000 , -0.939999998    
     9160000 , -0.959999979    
     9170000 , -0.879999995    
     9180000 , -0.980000019    
     9190000 , -0.779999971    
     9200000 , -0.980000019    
     9210000 ,  -1.00000000    
     9220000 , -0.939999998    
     9230000 , -0.980000019    
     9240000 , -0.959999979    
     9250000 , -0.920000017    
     9260000 , -0.959999979    
     9270000 ,  -1.00000000    
     9280000 , -0.939999998    
     9290000 ,  -1.00000000    
     9300000 ,  -1.00000000    
     9310000 , -0.980000019    
     9320000 , -0.939999998    
     9330000 ,  -1.00000000    
     9340000 , -0.980000019    
     9350000 , -0.920000017    
     9360000 ,  -1.00000000    
     9370000 ,  -1.00000000    
     9380000 , -0.980000019    
     9390000 ,  -1.00000000    
     9400000 , -0.980000019    
     9410000 ,  -1.00000000    
     9420000 , -0.959999979    
     9430000 , -0.980000019    
     9440000 ,  -1.00000000    
     9450000 , -0.779999971    
     9460000 ,  -1.00000000    
     9470000 , -0.959999979    
     9480000 , -0.959999979    
     9490000 , -0.980000019    
     9500000 , -0.920000017    
     9510000 , -0.899999976    
     9520000 ,  -1.00000000    
     9530000 , -0.980000019    
     9540000 , -0.980000019    
     9550000 , -0.980000019    
     9560000 , -0.939999998    
